url,Listing_Count,Max_Pages,oversized
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=6000&prMx=6999&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,2000.0,25.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=7000&prMx=7999&clrId=27134,3000.0,36.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=7000&prMx=7999&clrId=27133,3000.0,40.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=7000&prMx=7999&clrId=27127,3000.0,31.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=7000&prMx=7999&clrId=27124,2000.0,25.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=7000&prMx=7999&clrId=27123,3000.0,40.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=7000&prMx=7999&clrId=27132,2000.0,24.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=7000&prMx=7999&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,2000.0,28.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=8000&prMx=8999&clrId=27134,4000.0,42.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=8000&prMx=8999&clrId=27133,4000.0,42.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=8000&prMx=8999&clrId=27127,3000.0,36.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=8000&prMx=8999&clrId=27124,2000.0,26.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=8000&prMx=8999&clrId=27132,2000.0,27.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=8000&prMx=8999&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,2000.0,29.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=9750&prMx=9949&clrId=27134,859.0,9.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=9750&prMx=9949&clrId=27133,768.0,8.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=9750&prMx=9949&clrId=27127,729.0,8.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=9750&prMx=9949&clrId=27124,472.0,5.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=9750&prMx=9949&clrId=27123,827.0,9.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=9750&prMx=9949&clrId=27132,539.0,6.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=9750&prMx=9949&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,510.0,6.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=10500&prMx=10699&clrId=27134,801.0,9.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=10500&prMx=10699&clrId=27133,817.0,9.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=10500&prMx=10699&clrId=27127,668.0,7.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=10500&prMx=10699&clrId=27124,406.0,5.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=10500&prMx=10699&clrId=27123,852.0,9.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=10500&prMx=10699&clrId=27132,448.0,5.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=10500&prMx=10699&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,405.0,5.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=10750&prMx=10949&clrId=27134,860.0,9.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=10750&prMx=10949&clrId=27133,809.0,9.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=10750&prMx=10949&clrId=27127,753.0,8.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=10750&prMx=10949&clrId=27124,424.0,5.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=10750&prMx=10949&clrId=27123,927.0,10.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=10750&prMx=10949&clrId=27132,526.0,6.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=10750&prMx=10949&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,490.0,5.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=11500&prMx=11699&clrId=27134,1000.0,13.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=11500&prMx=11699&clrId=27133,965.0,10.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=11500&prMx=11699&clrId=27127,1000.0,11.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=11500&prMx=11699&clrId=27124,694.0,7.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=11500&prMx=11699&clrId=27123,1000.0,11.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=11500&prMx=11699&clrId=27132,661.0,7.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=11500&prMx=11699&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,478.0,5.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=11750&prMx=11949&clrId=27134,,,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=11750&prMx=11949&clrId=27133,967.0,10.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=11750&prMx=11949&clrId=27127,919.0,10.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=11750&prMx=11949&clrId=27124,574.0,6.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=11750&prMx=11949&clrId=27123,1000.0,12.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=11750&prMx=11949&clrId=27132,545.0,6.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=11750&prMx=11949&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,470.0,5.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=12500&prMx=12699&clrId=27134,1000.0,17.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=12500&prMx=12699&clrId=27133,1000.0,12.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=12500&prMx=12699&clrId=27127,1000.0,13.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=12500&prMx=12699&clrId=27124,596.0,6.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=12500&prMx=12699&clrId=27123,1000.0,15.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=12500&prMx=12699&clrId=27132,717.0,8.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=12500&prMx=12699&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,515.0,6.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=12750&prMx=12949&clrId=27134,1000.0,14.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=12750&prMx=12949&clrId=27133,,,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=12750&prMx=12949&clrId=27127,1000.0,12.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=12750&prMx=12949&clrId=27124,625.0,7.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=12750&prMx=12949&clrId=27123,1000.0,13.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=12750&prMx=12949&clrId=27132,715.0,8.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=12750&prMx=12949&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,587.0,6.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=13500&prMx=13699&clrId=27134,1000.0,19.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=13500&prMx=13699&clrId=27133,1000.0,17.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=13500&prMx=13699&clrId=27127,2000.0,21.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=13500&prMx=13699&clrId=27124,839.0,9.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=13500&prMx=13699&clrId=27123,1000.0,18.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=13500&prMx=13699&clrId=27132,908.0,10.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=13500&prMx=13699&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,610.0,7.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=13750&prMx=13949&clrId=27134,1000.0,17.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=13750&prMx=13949&clrId=27133,1000.0,13.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=13750&prMx=13949&clrId=27127,1000.0,14.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=13750&prMx=13949&clrId=27124,777.0,8.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=13750&prMx=13949&clrId=27123,1000.0,16.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=13750&prMx=13949&clrId=27132,829.0,9.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=13750&prMx=13949&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,582.0,6.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14250&prMx=14449&clrId=27134,1000.0,12.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14250&prMx=14449&clrId=27133,948.0,10.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14250&prMx=14449&clrId=27127,1000.0,12.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14250&prMx=14449&clrId=27124,511.0,6.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14250&prMx=14449&clrId=27123,1000.0,12.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14250&prMx=14449&clrId=27132,640.0,7.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14250&prMx=14449&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,385.0,4.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14500&prMx=14699&clrId=27134,2000.0,22.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14500&prMx=14699&clrId=27133,2000.0,23.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14500&prMx=14699&clrId=27127,2000.0,24.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14500&prMx=14699&clrId=27124,1000.0,13.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14500&prMx=14699&clrId=27123,,,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14500&prMx=14699&clrId=27132,,,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14500&prMx=14699&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,580.0,6.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14750&prMx=14949&clrId=27134,2000.0,22.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14750&prMx=14949&clrId=27133,1000.0,18.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14750&prMx=14949&clrId=27127,1000.0,20.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14750&prMx=14949&clrId=27124,857.0,9.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14750&prMx=14949&clrId=27123,1000.0,20.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14750&prMx=14949&clrId=27132,1000.0,11.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=14750&prMx=14949&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,658.0,7.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15000&prMx=15199&clrId=27134,1000.0,13.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15000&prMx=15199&clrId=27133,1000.0,10.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15000&prMx=15199&clrId=27127,1000.0,13.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15000&prMx=15199&clrId=27124,626.0,7.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15000&prMx=15199&clrId=27123,1000.0,13.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15000&prMx=15199&clrId=27132,625.0,7.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15000&prMx=15199&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,443.0,5.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15250&prMx=15449&clrId=27134,1000.0,14.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15250&prMx=15449&clrId=27133,1000.0,12.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15250&prMx=15449&clrId=27127,1000.0,13.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15250&prMx=15449&clrId=27124,590.0,6.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15250&prMx=15449&clrId=27123,1000.0,14.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15250&prMx=15449&clrId=27132,716.0,8.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15250&prMx=15449&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,338.0,4.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15500&prMx=15699&clrId=27134,2000.0,23.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15500&prMx=15699&clrId=27133,1000.0,18.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15500&prMx=15699&clrId=27127,2000.0,23.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15500&prMx=15699&clrId=27124,1000.0,12.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15500&prMx=15699&clrId=27123,2000.0,23.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15500&prMx=15699&clrId=27132,1000.0,13.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15500&prMx=15699&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,620.0,7.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15750&prMx=15949&clrId=27134,2000.0,26.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15750&prMx=15949&clrId=27133,1000.0,20.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15750&prMx=15949&clrId=27127,2000.0,22.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15750&prMx=15949&clrId=27124,1000.0,13.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15750&prMx=15949&clrId=27123,2000.0,24.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15750&prMx=15949&clrId=27132,1000.0,13.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=15750&prMx=15949&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,606.0,7.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=16000&prMx=16199&clrId=27134,1000.0,15.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=16000&prMx=16199&clrId=27133,1000.0,14.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=16000&prMx=16199&clrId=27127,,,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=16000&prMx=16199&clrId=27124,688.0,7.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=16000&prMx=16199&clrId=27123,1000.0,15.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=16000&prMx=16199&clrId=27132,869.0,9.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=16000&prMx=16199&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27135,353.0,4.0,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=16250&prMx=16449&clrId=27134,,,False
https://www.cars.com/for-sale/searchresults.action/?page=1&perPage=100&searchSource=GN_REFINEMENT&sort=relevance&zc=85281&rd=9999&prMn=16250&prMx=16449&clrId=27133,1000.0,15.0,False
